job_id,index_year,source_url,filename,id_url_mismatch,first_seen,last_fetched,sha256,http_status,fetch_note
040803,2019,https://media.ark.org/ardot/040803env.pdf,040803env.pdf,0,2026-09-14,,,,
040804,2019,https://media.ark.org/ardot/040804env.pdf,040804env.pdf,0,2026-09-14,,,,
050280,2019,https://media.ark.org/ardot/050280env.pdf,050280env.pdf,0,2026-09-14,,,,
050321,2019,https://media.ark.org/ardot/050321env-.pdf,050321env-.pdf,0,2026-09-14,,,,
050324,2019,https://media.ark.org/ardot/050324env.pdf,050324env.pdf,0,2026-09-14,,,,
050341,2019,https://media.ark.org/ardot/050341env.pdf,050341env.pdf,0,2026-09-14,,,,
050344,2019,https://media.ark.org/ardot/050344env.pdf,050344env.pdf,0,2026-09-14,,,,
050350,2019,https://media.ark.org/ardot/050350env.pdf,050350env.pdf,0,2026-09-14,,,,
050364,2019,https://media.ark.org/ardot/050364env.pdf,050364env.pdf,0,2026-09-14,,,,
050367,2019,https://media.ark.org/ardot/050367env.pdf,050367env.pdf,0,2026-09-14,,,,
050370,2019,https://media.ark.org/ardot/050370env.pdf,050370env.pdf,0,2026-09-14,,,,
050374,2019,https://media.ark.org/ardot/050374env.pdf,050374env.pdf,0,2026-09-14,,,,
061166,2019,https://media.ark.org/ardot/061166env.pdf,061166env.pdf,0,2026-09-14,,,,
061456,2019,https://media.ark.org/ardot/061456env.pdf,061456env.pdf,0,2026-09-14,,,,
061460,2019,https://media.ark.org/ardot/061460env.pdf,061460env.pdf,0,2026-09-14,,,,
061509,2019,https://media.ark.org/ardot/061509env.pdf,061509env.pdf,0,2026-09-14,,,,
061517,2019,https://media.ark.org/ardot/061517env.pdf,061517env.pdf,0,2026-09-14,,,,
061520,2019,https://media.ark.org/ardot/061520env.pdf,061520env.pdf,0,2026-09-14,,,,
061524,2019,https://media.ark.org/ardot/061524env.pdf,061524env.pdf,0,2026-09-14,,,,
061574,2019,https://media.ark.org/ardot/061574env.pdf,061574env.pdf,0,2026-09-14,,,,
061602,2019,https://media.ark.org/ardot/061602env.pdf,061602env.pdf,0,2026-09-14,,,,
061621,2019,https://media.ark.org/ardot/061621env.pdf,061621env.pdf,0,2026-09-14,,,,
070378,2019,https://media.ark.org/ardot/070378env.pdf,070378env.pdf,0,2026-09-14,,,,
070380,2019,https://media.ark.org/ardot/070380env.pdf,070380env.pdf,0,2026-09-14,,,,
070417,2019,https://media.ark.org/ardot/070417env.pdf,070417env.pdf,0,2026-09-14,,,,
070440,2019,https://media.ark.org/ardot/070440env.pdf,070440env.pdf,0,2026-09-14,,,,
070441,2019,https://media.ark.org/ardot/070441env.pdf,070441env.pdf,0,2026-09-14,,,,
070447,2019,https://media.ark.org/ardot/070447env.pdf,070447env.pdf,0,2026-09-14,,,,
070449,2019,https://media.ark.org/ardot/070449env.pdf,070449env.pdf,0,2026-09-14,,,,
070480,2019,https://media.ark.org/ardot/070480env.pdf,070480env.pdf,0,2026-09-14,,,,
070486,2019,https://media.ark.org/ardot/070486env.pdf,070486env.pdf,0,2026-09-14,,,,
070487,2019,https://media.ark.org/ardot/070487env.pdf,070487env.pdf,0,2026-09-14,,,,
080495,2019,https://media.ark.org/ardot/080495env.pdf,080495env.pdf,0,2026-09-14,,,,
080504,2019,https://media.ark.org/ardot/080504env.pdf,080504env.pdf,0,2026-09-14,,,,
